Date,Close/Last,Volume,Open,High,Low
06/17/2025,$106.53,4910867,$107.30,$108.54,$106.34
06/16/2025,$108.37,7266556,$107.96,$109.48,$107.01
06/13/2025,$105.34,7979447,$105.53,$107.01,$104.66
06/12/2025,$109.21,8669282,$113.25,$113.57,$108.87
06/11/2025,$114.13,14078070,$111.625,$117.3599,$111.29
06/10/2025,$110.26,6548526,$108.36,$110.61,$107.35
06/09/2025,$107.80,7738770,$110.42,$111.00,$107.76
06/06/2025,$111.41,8736334,$106.991,$112.08,$106.66
06/05/2025,$105.03,11098120,$104.00,$106.56,$103.10
06/04/2025,$103.58,7465147,$105.44,$105.75,$102.81
06/03/2025,$105.11,7236201,$104.80,$106.56,$104.29
06/02/2025,$106.54,5341427,$106.255,$107.35,$103.73
05/30/2025,$107.22,12183250,$107.315,$107.69,$103.91
05/29/2025,$107.70,6642102,$109.695,$110.68,$107.15
05/28/2025,$107.11,6823365,$106.53,$108.14,$105.5701
05/27/2025,$106.74,7556564,$104.355,$107.48,$103.90
05/23/2025,$101.51,5999459,$100.81,$102.96,$100.31
05/22/2025,$103.29,6216351,$102.42,$104.76,$101.78
05/21/2025,$102.32,9251257,$104.99,$105.5799,$101.55
05/20/2025,$106.43,8294533,$108.63,$109.09,$104.6127
05/19/2025,$109.10,9809745,$108.81,$109.92,$106.82
05/16/2025,$110.75,96081410,$111.56,$112.38,$109.7974
05/15/2025,$110.21,13577330,$109.925,$111.73,$108.39
05/14/2025,$111.45,16383980,$108.41,$111.88,$108.25
05/13/2025,$107.68,14517910,$106.35,$109.00,$106.06
05/12/2025,$104.34,30713690,$104.00,$106.35,$99.01
05/09/2025,$91.77,15360730,$94.47,$94.91,$88.90
05/08/2025,$94.00,36455380,$89.685,$95.82,$88.14
05/07/2025,$94.50,14790660,$94.665,$96.60,$94.23
05/06/2025,$93.83,13082120,$97.05,$97.40,$93.5801
05/05/2025,$98.38,7652412,$95.40,$99.46,$95.242
05/02/2025,$99.25,11140780,$98.10,$100.49,$97.63
05/01/2025,$97.01,8287955,$98.215,$98.89,$95.55
04/30/2025,$95.00,13233230,$96.135,$96.135,$92.40
04/29/2025,$98.92,6797168,$98.83,$99.8174,$97.84
04/28/2025,$98.57,5892885,$96.85,$99.07,$96.50
04/25/2025,$97.12,7824831,$95.79,$98.64,$95.3601
04/24/2025,$95.12,7847323,$90.645,$95.265,$89.41
04/23/2025,$90.96,14028990,$91.53,$95.45,$89.92
04/22/2025,$85.71,8663969,$82.99,$86.61,$81.64
04/21/2025,$81.64,8153036,$82.27,$83.14,$80.35
04/17/2025,$83.65,11592870,$84.00,$85.08,$81.8401
04/16/2025,$83.96,8811928,$81.61,$85.35,$81.32
04/15/2025,$83.91,6986379,$82.71,$84.68,$81.93
04/14/2025,$82.77,10460440,$87.06,$88.27,$81.915
